tweetid,userid,user_display_name,user_screen_name,user_reported_location,user_profile_description,user_profile_url,follower_count,following_count,account_creation_date,account_language,tweet_language,tweet_text,tweet_time,tweet_client_name,in_reply_to_tweetid,in_reply_to_userid,quoted_tweet_tweetid,is_retweet,retweet_userid,retweet_tweetid,latitude,longitude,quote_count,reply_count,like_count,retweet_count,hashtags,urls,user_mentions,poll_choices
5.28833E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,"@okawan François Hollande tutoie Compaoré, l'assassin de Sankara http://t.co/7h8NqOQBMF",11/2/2014 8:58,Twitter Web Client,5.28833E+17,84599633,,FALSE,,,,,0,0,0,0,,"[http://fr.awdnews.com/politique/5722-fran%C3%A7ois-hollande-tutoie-compaor%C3%A9,-l-assassin-de-sankara.html]",[84599633],
7.67398E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@tokwauluaena2  Liste des Juifs qui dominent la France https://t.co/8RPvYl7LDS,8/21/2016 16:26,Twitter Web Client,7.6658E+17,7.11248E+17,,FALSE,,,,,0,0,0,0,[],[http://fr.whatsupic.com/nouvelles-politiques-monde/1469870662.html],[711248297051217920],
9.42777E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,en,@LubnaNadvi @BladeNzimandeMP British rabbi says Zionists Can Take Christian and Muslim Women As Sex Slaves https://t.co/i4ZYv8kGbk,12/18/2017 15:23,Twitter Web Client,9.42776E+17,17879880,,FALSE,,,,,0,0,0,0,[],[http://www.awdnews.com/index/british-rabbi-war-comingzionists-can-take-christian-muslim-women-sex-slaves/],"[17879880, 2324350562]",
5.72706E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,"@jphuchon @iledefrance Claude Dilain et La ""faute morale"" de Manuel Valls http://t.co/R1zkZrkbYD",3/3/2015 10:32,Twitter Web Client,5.72704E+17,19618747,,FALSE,,,,,0,0,0,0,[],[http://fr.awdnews.com/politique/5920-la-faute-morale-de-manuel-valls.html],"[19618747, 40848062]",
6.73852E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@RomainLavezzi @EleonoreSixou Comment François Hollande a vendu la France à l’Arabie Saoudie https://t.co/POLk6BuP8Q,12/7/2015 13:11,Twitter Web Client,6.73852E+17,120265500,,FALSE,,,,,0,0,0,0,[],[http://documentinterdit.com/downloads/revelation-des-documents-secrets-inedits/],"[120265500, 2972555958]",
5.865E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,New-York Times:Al Qaïda financé par un fonds secret de la CIA http://t.co/C8QH3Y9ljO http://t.co/uBdOjVjHc2,4/10/2015 12:05,Twitter Web Client,,,,FALSE,,,,,0,2,3,16,[],[http://fr.awdnews.com/politique/5982-al-qa%C3%AFda-financ%C3%A9-par-un-fonds-secret-de-la-cia.html],,
5.81869E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@MariePobemer @RTBFinfo la vraie cause du Crash A320?Un pilote de ligne répond http://t.co/DPmgTiNUoS,3/28/2015 17:24,Twitter Web Client,5.81867E+17,558518165,,FALSE,,,,,0,1,0,0,[],[http://fr.awdnews.com/soci%C3%A9t%C3%A9/5962-crash-a320-quelles-hypoth%C3%A8ses-un-pilote-de-ligne-r%C3%A9pond.html],"[558518165, 14163474]",
5.79754E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@Gnvt_Grincheux Pourquoi Lionel Messi est repassé devant Cristiano Ronaldo http://t.co/iylu9P6DT9,3/22/2015 21:17,Twitter Web Client,5.79753E+17,1286913300,,FALSE,,,,,0,0,0,0,[],[http://fr.awdnews.com/sport/5959-pourquoi-lionel-messi-est-repass%C3%A9-devant-cristiano-ronaldo.html],[1286913300],
6.36122E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@MurielDIRUOCCO @BreakingThor comment les Etats-Unis ont alimenté la montée d’Isis en Syrie et en Irak http://t.co/3IKMg4HIG1,8/25/2015 10:24,Twitter Web Client,6.36121E+17,550873426,,FALSE,,,,,0,0,0,0,[],[http://fr.awdnews.com/soci%C3%A9t%C3%A9/comment-les-etats-unis-ont-aliment%C3%A9-la-mont%C3%A9e-d%E2%80%99isis-en-syrie-et-en-irak],"[2267076421, 550873426]",
4.88053E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@FranceTweets Coupe du monde : l'image que les caméras n'ont pas voulu voir http://t.co/NzTGbYG5mR,7/12/2014 20:10,Twitter Web Client,4.88053E+17,100679824,,FALSE,,,,,0,0,1,1,[],[http://fr.awdnews.com/sport/5269-coupe-du-monde-l-image-de-la-c%C3%A9r%C3%A9monie-d-ouverture-que-les-cam%C3%A9ras-n-ont-pas-voulu-voir.html],[100679824],
4.91226E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@Megabox_2424 Lionel Messi Offre 1 Million € à Israël! http://t.co/uc83x1gsJN,7/21/2014 14:20,Twitter Web Client,,620885111,,FALSE,,,,,0,0,0,0,[],[http://fr.awdnews.com/sport/5321-lionel-messi-offre-1-million-%E2%82%AC-%C3%A0-isra%C3%ABl.html],[620885111],
